,DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofFloors,PropertyGFATotal,ListOfAllPropertyUseTypes,LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,DefaultData,Latitude,Longitude,ZipCode,log_SiteEnergyUse,log_TotalGHGEmissions
4494,2016,NonResidential,Small- and Mid-Sized Office,3.0,EAST,1925,4.0,39760.0,Office,Office,92.0,2478960.0,149.91,False,47.61098,-122.32766000000001,98101.0,14.723350078743515,5.016683632630459
4490,2016,NonResidential,Small- and Mid-Sized Office,7.0,DOWNTOWN,1919,2.0,25920.0,Office,Office,75.0,1793851.375,46.48,False,47.612970000000004,-122.34324,98121.0,14.399876030032189,3.860308569741467
4487,2016,NonResidential,Hotel,7.0,DOWNTOWN,1910,8.0,61721.0,Hotel,,93.0,2897079.75,36.92,False,47.61203,-122.34165,98121.0,14.879214150025433,3.6354786773868213
4466,2016,NonResidential,Small- and Mid-Sized Office,2.0,GREATER DUWAMISH,1982,2.0,40029.0,"Non-Refrigerated Warehouse, Office",Office,69.0,1471914.25,10.26,False,47.55316,-122.32616000000002,98108.0,14.202075001885209,2.421256622711544
4486,2016,NonResidential,Retail Store,7.0,DOWNTOWN,1919,2.0,25920.0,Retail Store,Retail Store,93.0,1011667.5,13.71,False,47.612359999999995,-122.34143999999999,98121.0,13.827111505997088,2.688527534613346
4482,2016,NonResidential,Self-Storage Facility,7.0,DOWNTOWN,1928,6.0,46580.0,Self-Storage Facility,Self-Storage Facility,,710275.375,4.95,False,47.61179,-122.3404,98101.0,13.47340943383864,3.923556241241819
4479,2016,NonResidential,Small- and Mid-Sized Office,4.0,LAKE UNION,1985,3.0,31417.0,"Office, Parking",Office,94.0,1126157.25,28.09,False,47.64904,-122.34608999999999,98103.0,13.934322619547382,3.3703944725071104
4476,2016,NonResidential,Small- and Mid-Sized Office,6.0,LAKE UNION,2006,4.0,39926.0,"Multifamily Housing, Office, Parking, Retail Store",Office,,1010967.688,14.49,False,47.65178,-122.351,98103.0,13.826419526207458,2.740194654428777
4474,2016,NonResidential,Mixed Use Property,3.0,NORTHEAST,1998,1.0,20233.0,"Non-Refrigerated Warehouse, Office, Other",Office,,630250.125,18.16,False,47.65205,-122.3218,98102.0,13.353873630054522,2.9528247725427144
4473,2016,NonResidential,Small- and Mid-Sized Office,4.0,LAKE UNION,1958,2.0,21436.0,Office,Office,95.0,534703.6875,3.73,False,47.6557,-122.34682,98103.0,13.18946988749649,3.923556241241819
4472,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1969,1.0,20500.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,65.0,222600.0938,1.55,False,47.55127,-122.32576,98108.0,14.752005111155329,3.923556241241819
4471,2016,NonResidential,Small- and Mid-Sized Office,2.0,GREATER DUWAMISH,1969,2.0,25872.0,Office,Office,41.0,2399353.5,81.96,False,47.55127,-122.32576,98108.0,14.690710300809062,4.418358563921272
4470,2016,NonResidential,Small- and Mid-Sized Office,2.0,GREATER DUWAMISH,1969,2.0,25872.0,"Non-Refrigerated Warehouse, Office",Office,,1787119.0,45.79,False,47.55145,-122.32635,98108.0,14.396115943537806,3.845669504878125
4469,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1968,1.0,27680.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,,1778431.75,64.81,False,47.55049,-122.32382,98108.0,14.391243056892161,4.186771802468027
4468,2016,NonResidential,Other,2.0,GREATER DUWAMISH,1970,1.0,26400.0,"Non-Refrigerated Warehouse, Other - Recreation",Other - Recreation,,452612.5,3.16,False,47.55168,-122.32458999999999,98108.0,14.752005111155329,3.923556241241819
4484,2016,NonResidential,Retail Store,7.0,DOWNTOWN,1916,2.0,25920.0,Retail Store,Retail Store,73.0,478690.0938,3.34,False,47.61165,-122.34011000000001,98101.0,14.752005111155329,3.923556241241819
4391,2016,SPS-District K-12,K-12 School,3.0,EAST,2001,3.0,62078.0,K-12 School,K-12 School,97.0,1955013.5,50.69,True,47.6315,-122.30761000000001,98112.0,14.485908168253893,3.945264339207948
4389,2016,NonResidential,Distribution Center,2.0,GREATER DUWAMISH,1975,1.0,49950.0,Distribution Center,Distribution Center,77.0,238969.7031,1.67,False,47.57382,-122.32672,98134.0,14.752005111155329,3.923556241241819
4387,2016,NonResidential,Distribution Center,2.0,GREATER DUWAMISH,1998,1.0,35579.0,Distribution Center,Distribution Center,72.0,1096646.25,39.05,False,47.5678,-122.33622,98134.0,13.907768128749533,3.6901286735143684
4332,2016,NonResidential,Other,1.0,SOUTHWEST,1984,1.0,33334.0,"Fitness Center/Health Club/Gym, Swimming Pool",Fitness Center/Health Club/Gym,,6118300.5,210.3,False,47.56245,-122.37805,98126.0,15.62679508328945,5.353278924622011
4330,2016,NonResidential,Supermarket / Grocery Store,1.0,SOUTHWEST,1946,2.0,25762.0,Supermarket/Grocery Store,Supermarket/Grocery Store,100.0,1906384.875,13.29,False,47.56197,-122.38108999999999,98126.0,14.46071979548618,2.659559991941776
4329,2016,NonResidential,Other,1.0,SOUTHWEST,1948,1.0,41521.0,"Other - Recreation, Parking, Restaurant",Other - Recreation,,3343550.0,100.21,False,47.56263,-122.38196,98116.0,15.022543973836733,4.61719756620081
4326,2016,NonResidential,Mixed Use Property,1.0,SOUTHWEST,1930,2.0,20700.0,"Non-Refrigerated Warehouse, Office, Other - Recreation, Restaurant",Non-Refrigerated Warehouse,,4265815.0,188.67,False,47.56147,-122.38638,98116.0,15.266144045343898,5.245285719996231
4325,2016,NonResidential,Mixed Use Property,1.0,SOUTHWEST,1926,2.0,23315.0,"Office, Restaurant, Retail Store",Office,,1354000.625,35.04,False,47.5622,-122.38648,98116.0,14.118574932601348,3.584629432740137
4324,2016,NonResidential,Worship Facility,1.0,SOUTHWEST,1923,2.0,37816.0,"K-12 School, Worship Facility",Worship Facility,60.0,1411305.5,43.45,False,47.56342,-122.38508999999999,98116.0,14.160026429074197,3.794364961959914
4323,2016,NonResidential,K-12 School,1.0,SOUTHWEST,1965,3.0,49744.0,K-12 School,K-12 School,98.0,2096835.5,89.29,False,47.56504,-122.38455,98116.0,14.555940338317887,4.503026712319388
4322,2016,NonResidential,K-12 School,1.0,SOUTHWEST,1922,2.0,33462.0,K-12 School,K-12 School,76.0,3987215.5,185.23,False,47.56542,-122.38502,98116.0,15.19860392636903,5.226982468943414
4320,2016,NonResidential,Hotel,7.0,DOWNTOWN,1909,6.0,35820.0,Hotel,Hotel,94.0,3321603.0,130.58,False,47.60223,-122.32888999999999,98104.0,15.015958356751847,4.879615031657852
4318,2016,NonResidential,Other,7.0,DOWNTOWN,1908,5.0,41536.0,Performing Arts,Performing Arts,,2735166.0,19.07,False,47.605470000000004,-122.33118,98104.0,14.82170305230318,2.9992261628082466
4333,2016,NonResidential,Small- and Mid-Sized Office,1.0,SOUTHWEST,1981,3.0,43387.0,Office,Office,60.0,2686765.0,34.15,False,47.56175,-122.37835,98126.0,14.803848797835942,3.5596246182566738
4316,2016,NonResidential,Other,7.0,DOWNTOWN,1922,3.0,39320.0,Social/Meeting Hall,Social/Meeting Hall,,3042875.5,145.48,False,47.60781,-122.33186,98101.0,14.928313843106453,4.986888900366255
4314,2016,NonResidential,Warehouse,7.0,DOWNTOWN,1900,5.0,33300.0,"Non-Refrigerated Warehouse, Retail Store",Non-Refrigerated Warehouse,,90558.70313,0.63,False,47.60528,-122.33627,98101.0,14.752005111155329,3.923556241241819
4313,2016,NonResidential,Small- and Mid-Sized Office,7.0,DOWNTOWN,1900,5.0,39960.0,"Office, Other",Office,77.0,2178690.5,49.98,False,47.60542,-122.3364,98104.0,14.594235025197717,3.9314333989479695
4312,2016,NonResidential,Other,2.0,GREATER DUWAMISH,1969,2.0,41790.0,"Office, Social/Meeting Hall",Social/Meeting Hall,,2177075.0,33.37,False,47.57383,-122.33046000000002,98134.0,14.593493250034523,3.5371840908617425
4308,2016,NonResidential,Mixed Use Property,6.0,BALLARD,2007,2.0,38784.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,,1841154.25,26.11,False,47.65742,-122.36736,98107.0,14.425903785828641,3.299902663510574
4306,2016,NonResidential,Senior Care Community,2.0,SOUTHEAST,1981,3.0,78374.0,"Parking, Senior Care Community",Senior Care Community,98.0,3321035.75,23.15,False,47.57188,-122.29531000000001,98144.0,15.015787566241649,3.184284380098582
4305,2016,SPS-District K-12,K-12 School,2.0,GREATER DUWAMISH,1971,1.0,55206.0,K-12 School,K-12 School,75.0,2345752.5,61.84,True,47.57405,-122.30301000000001,98144.0,14.668117230211292,4.14059181338742
4304,2016,NonResidential,Hotel,7.0,DOWNTOWN,1925,2.0,104000.0,"Hotel, Restaurant",Hotel,73.0,8690648.0,49.58,False,47.61345,-122.34068,98121.0,15.9777581779972,5.8771754007058545
4303,2016,NonResidential,Small- and Mid-Sized Office,4.0,LAKE UNION,2012,2.0,84116.0,Office,Office,68.0,2641681.75,20.08,False,47.648340000000005,-122.33188,98103.0,14.78692667736905,3.0483247236731614
4294,2016,Campus,K-12 School,4.0,NORTHEAST,1989,3.0,21500.0,K-12 School,K-12 School,44.0,6689184.0,202.65,False,47.687,-122.30013000000001,98115.0,15.716002601065972,5.316402834094422
4293,2016,NonResidential,Worship Facility,4.0,NORTHEAST,2000,2.0,31386.0,Worship Facility,Worship Facility,52.0,1128179.125,27.14,False,47.68752,-122.29852,98115.0,13.936116383575492,3.337192051686243
4315,2016,NonResidential,Hotel,7.0,DOWNTOWN,1926,2.0,36240.0,Hotel,Hotel,98.0,2147968.25,120.91,False,47.607209999999995,-122.33451000000001,98101.0,14.580033418865964,4.803283067577055
4340,2016,NonResidential,Mixed Use Property,5.0,NORTH,1979,1.0,39350.0,"Food Service, Retail Store, Supermarket/Grocery Store",Supermarket/Grocery Store,,267135.0938,1.86,False,47.721779999999995,-122.29498000000001,98125.0,14.752005111155329,3.923556241241819
4342,2016,NonResidential,Other,5.0,NORTH,1949,1.0,22405.0,"Other, Retail Store",Other,,3498214.75,134.57,False,47.72032,-122.29507,98125.0,15.06776361076044,4.909488112091298
4347,2016,SPS-District K-12,Other,5.0,NORTH,2013,1.0,32590.0,Other,Other,,1361794.25,43.13,False,47.72606,-122.28747,98125.0,14.124314423994372,3.7871398232814557
4386,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1961,1.0,38005.0,"Non-Refrigerated Warehouse, Office, Self-Storage Facility",Non-Refrigerated Warehouse,,752093.625,10.75,False,47.56897,-122.33617,98134.0,13.530617426132928,2.463853240590168
4385,2016,NonResidential,Retail Store,2.0,GREATER DUWAMISH,1953,1.0,39900.0,"Non-Refrigerated Warehouse, Retail Store",Retail Store,100.0,145468.7969,5.46,True,47.56535,-122.34053999999999,98134.0,14.752005111155329,3.923556241241819
4384,2016,NonResidential,Self-Storage Facility,2.0,GREATER DUWAMISH,1952,1.0,21900.0,Self-Storage Facility,Self-Storage Facility,,1333637.625,65.65,False,47.56487,-122.34181000000001,98134.0,14.103421572956712,4.199455046624718
4383,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1951,1.0,24000.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,,1257033.5,46.64,False,47.56982,-122.33478999999998,98134.0,14.044265933496458,3.8636727444870993
4382,2016,NonResidential,Warehouse,1.0,DELRIDGE,1953,1.0,31521.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,73.0,1788148.0,61.71,False,47.56447,-122.35335,98106.0,14.396691564576901,4.138520924554929
4381,2016,NonResidential,Distribution Center,2.0,GREATER DUWAMISH,1955,1.0,26680.0,Distribution Center,Distribution Center,92.0,243518.2031,1.7,False,47.564890000000005,-122.3409,98134.0,14.752005111155329,3.923556241241819
4375,2016,Nonresidential COS,Other,7.0,MAGNOLIA / QUEEN ANNE,1948,1.0,27247.0,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Pre-school/Daycare",Other - Recreation,,2332996.5,83.1,False,47.63629,-122.35922,98119.0,14.662664479421338,4.432006566978902
4373,2016,NonResidential,Supermarket / Grocery Store,7.0,MAGNOLIA / QUEEN ANNE,1962,1.0,25159.0,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,38.0,8905287.0,247.85,False,47.63776,-122.35606000000001,98109.0,16.002155815564173,5.516850305304563
4371,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1955,2.0,32400.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,91.0,248616.0,1.73,False,47.5741,-122.32541,98134.0,14.752005111155329,3.923556241241819
4370,2016,NonResidential,Retail Store,2.0,GREATER DUWAMISH,1914,1.0,20000.0,Retail Store,Retail Store,75.0,557863.6875,3.89,False,47.57403,-122.3336,98134.0,13.231871716436942,3.923556241241819
4367,2016,NonResidential,Other,2.0,SOUTHEAST,1963,2.0,20047.0,Other - Services,Other - Services,,117438.3984,0.82,False,47.569790000000005,-122.29234,98144.0,14.752005111155329,3.923556241241819
4365,2016,Nonresidential COS,Other,3.0,SOUTHEAST,1977,1.0,36070.0,Other - Recreation,Other - Recreation,,1441665.375,10.05,False,47.584759999999996,-122.29765,98134.0,14.181310207367847,2.402430427963762
4364,2016,NonResidential,Small- and Mid-Sized Office,3.0,SOUTHEAST,1970,2.0,39170.0,Office,Office,81.0,2130673.75,63.06,False,47.5859,-122.29956999999999,98144.0,14.571949271557697,4.159820144181012
4362,2016,NonResidential,Small- and Mid-Sized Office,2.0,SOUTHEAST,2009,3.0,38075.0,"K-12 School, Office, Retail Store",Office,,1921801.25,19.04,False,47.58579,-122.3034,98144.0,14.468773975602016,2.997730276216664
4361,2016,NonResidential,Distribution Center,2.0,GREATER DUWAMISH,1954,1.0,23236.0,"Distribution Center, Office, Retail Store",Distribution Center,,433871.0,13.02,False,47.58607,-122.30445,98144.0,14.752005111155329,2.640484881606444
4360,2016,NonResidential,Small- and Mid-Sized Office,2.0,GREATER DUWAMISH,1961,1.0,29740.0,"Non-Refrigerated Warehouse, Office",Office,57.0,1467060.25,19.82,False,47.58528,-122.305,98144.0,14.198771808128107,3.035914063186823
4359,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1970,2.0,31000.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,2301043.75,19.93,False,47.58482,-122.30501000000001,98144.0,14.64887381689445,3.0411835364579085
4358,2016,NonResidential,Refrigerated Warehouse,2.0,GREATER DUWAMISH,1953,1.0,25480.0,Refrigerated Warehouse,Refrigerated Warehouse,,741287.1875,5.17,False,47.58528,-122.30595,98144.0,13.516144745673657,3.923556241241819
4357,2016,NonResidential,Distribution Center,2.0,GREATER DUWAMISH,1969,1.0,25920.0,"Distribution Center, Office, Refrigerated Warehouse",Distribution Center,,1219744.75,12.48,False,47.58513,-122.30645,98144.0,14.014152993351455,2.601207105484161
4356,2016,SPS-District K-12,K-12 School,2.0,GREATER DUWAMISH,1971,1.0,51704.0,K-12 School,K-12 School,62.0,1799402.75,41.68,True,47.58547,-122.3151,98144.0,14.402965917990993,3.7537304264335525
4352,2016,NonResidential,Other,1.0,SOUTHWEST,1924,1.0,22180.0,"Other - Mall, Restaurant",Other - Mall,,5089083.0,147.0,False,47.560179999999995,-122.38716000000001,98116.0,15.442608411624565,4.997212273764115
4351,2016,NonResidential,Medical Office,3.0,CENTRAL,1990,2.0,39000.0,Medical Office,Medical Office,73.0,2615247.75,33.92,False,47.60132,-122.30476999999999,98122.0,14.776869775240115,3.5530597309714014
4350,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1985,1.0,37500.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,36.0,1811506.375,13.16,False,47.552,-122.32262,98108.0,14.409669860520685,2.6504210882655737
3975,2016,NonResidential,Retail Store,2.0,GREATER DUWAMISH,1958,1.0,74178.0,Retail Store,Retail Store,,5402181.0,134.82,False,47.54862,-122.32271999999999,98108.0,15.502313503992633,4.911330479685645
4506,2016,NonResidential,Distribution Center,6.0,LAKE UNION,1984,1.0,26532.0,Distribution Center,Distribution Center,73.0,1934224.25,66.53,False,47.65214,-122.35600000000001,98103.0,14.475217416672605,4.212571943586751
3974,2016,NonResidential,Medical Office,3.0,CENTRAL,1910,6.0,49250.5,"Laboratory, Medical Office",Medical Office,57.0,2551022.25,189.85,False,47.60705,-122.30966000000001,98122.0,17.053063239431648,5.251487779191239
3972,2016,SPS-District K-12,Other,2.0,GREATER DUWAMISH,2002,3.0,49250.5,"Data Center, Non-Refrigerated Warehouse, Other, Refrigerated Warehouse, Repair Services (Vehicle, Shoe, Locksmith, etc), Restaurant",Other,,2551022.25,259.49,False,47.5805,-122.33032,98124.0,16.844480441166542,5.562564472740664
3837,2016,NonResidential,Large Office,7.0,DOWNTOWN,1900,6.0,205521.0,"Office, Retail Store",Office,94.0,8138616.5,282.46,False,47.60353,-122.33558000000001,98104.0,15.912130883259387,5.6470710197387595
3836,2016,NonResidential,Medical Office,3.0,EAST,1973,2.0,49250.5,"Medical Office, Parking",Medical Office,50.0,15067340.0,49.58,False,47.60883,-122.32493999999998,98104.0,16.52804011176997,5.881621778925799
3835,2016,NonResidential,Medical Office,7.0,EAST,2008,2.0,49250.5,"Medical Office, Parking",Medical Office,58.0,14751117.0,130.32,False,47.60707,-122.3288,98122.0,16.506829434487855,4.877637092633392
3834,2016,NonResidential,Retail Store,1.0,DELRIDGE,2005,1.0,94713.0,Retail Store,Retail Store,79.0,5417598.0,94.74,False,47.53655,-122.36377,98106.0,15.505163286337357,4.561636183964363
3833,2016,NonResidential,Medical Office,3.0,CENTRAL,1987,7.0,94500.0,Medical Office,Medical Office,68.0,5792926.0,40.38,False,47.60649,-122.31121,98122.0,15.572148248583861,3.722797672317397
3832,2016,NonResidential,Medical Office,3.0,EAST,1985,2.0,49250.5,Medical Office,Medical Office,46.0,2551022.25,190.1,False,47.61002,-122.32222,98104.0,16.663601561107395,5.252796851246227
3831,2016,NonResidential,Small- and Mid-Sized Office,7.0,DOWNTOWN,1926,6.0,97720.0,"Data Center, Office, Retail Store",Office,,2478025.25,17.28,False,47.61077,-122.3361,98101.0,14.722972934335456,2.905807566026004
3830,2016,NonResidential,Large Office,7.0,DOWNTOWN,2005,2.0,49250.5,"Data Center, Financial Office, Office, Parking, Restaurant",Office,97.0,2551022.25,49.58,False,47.6074,-122.33776999999999,98101.0,17.849731178217198,6.178068587631244
3829,2016,NonResidential,Large Office,2.0,DOWNTOWN,2000,2.0,49250.5,"Data Center, Office, Restaurant",Office,,2551022.25,185.39,False,47.59794,-122.32767,98104.0,17.06382956673999,5.227841252743712
3828,2016,NonResidential,Mixed Use Property,7.0,DOWNTOWN,2006,0.0,49250.5,"Financial Office, Hotel, Multifamily Housing, Other, Parking, Restaurant, Supermarket/Grocery Store",Parking,31.0,2551022.25,49.58,False,47.61783,-122.33729,98121.0,17.489360660056118,6.600849611562597
3838,2016,NonResidential,Small- and Mid-Sized Office,7.0,DOWNTOWN,1900,6.0,56700.0,"Office, Retail Store",Office,55.0,3065954.5,21.37,False,47.60197,-122.33436999999999,98104.0,14.93586982428378,3.107720775502038
3827,2016,NonResidential,Medical Office,3.0,EAST,2004,0.0,49250.5,Medical Office,Medical Office,53.0,2551022.25,49.58,False,47.609790000000004,-122.32298,98104.0,16.838888299648577,6.541203144372571
3824,2016,NonResidential,Large Office,1.0,DELRIDGE,1991,5.0,138106.0,"Office, Parking",Office,41.0,8381834.5,58.43,False,47.56787,-122.36419,98106.0,15.941577481886839,4.084799149378569
3823,2016,NonResidential,Medical Office,7.0,LAKE UNION,2008,5.0,129093.0,"Medical Office, Other, Parking",Medical Office,73.0,2551022.25,49.58,False,47.62395,-122.33391999999999,98109.0,16.772955798350136,6.171387395967629
3822,2016,NonResidential,Small- and Mid-Sized Office,4.0,NORTHEAST,2001,6.0,91706.0,"Office, Other, Parking",Office,73.0,8570571.0,59.75,False,47.66158,-122.31625,98105.0,15.963845032804059,4.1067670822206574
3821,2016,NonResidential,Small- and Mid-Sized Office,3.0,EAST,1930,4.0,76624.0,Office,Office,91.0,2773647.5,33.41,False,47.59534849,-122.327269,98134.0,14.835674159499462,3.538347219809389
3820,2016,NonResidential,Distribution Center,1.0,Delridge,1953,1.0,72719.0,Distribution Center,Distribution Center,73.0,2581741.75,42.74,False,47.566759999999995,-122.35247,98106.0,14.763975213356957,3.778263015248622
3819,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1926,1.0,99084.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,83.0,1618110.375,49.25,False,47.57096,-122.3355,98134.0,14.296770209213014,3.917010546939185
3818,2016,NonResidential,Retail Store,2.0,GREATER DUWAMISH,1993,1.0,107930.0,Retail Store,Retail Store,57.0,7221482.5,100.42,False,47.57842,-122.33558000000001,98134.0,15.79257096067688,4.619270310366873
